channel1,channel2
-6.63,-6.63
-4.92,-4.92
-1.97,-1.97
0.95,0.95
2.35,2.35
0.98,0.98
-1.87,-1.87
-3.95,-3.95
-3.26,-3.26
-0.58,-0.58
2.58,2.58
4.97,4.97
6.33,6.33
7.42,7.42
8.76,8.76
9.83,9.83
10.14,10.14
9.19,9.19
7.26,7.26
5.33,5.33
3.18,3.18
1.54,1.54
0.93,0.93
1.31,1.31
2.44,2.44
3.81,3.81
4.17,4.17
3.53,3.53
1.63,1.63
-1.74,-1.74
-5.58,-5.58
-9.39,-9.39
-11.91,-11.91
-12.9,-12.9
-11.89,-11.89
-10.38,-10.38
-9.38,-9.38
-9.15,-9.15
-9.16,-9.16
-9.17,-9.17
-9.68,-9.68
-10.18,-10.18
-9.93,-9.93
-8.93,-8.93
-8.44,-8.44
-10.45,-10.45
-15.68,-15.68
-22.37,-22.37
-27.25,-27.25
-27.82,-27.82
-25.14,-25.14
-21.98,-21.98
-19.59,-19.59
-17.47,-17.47
-15.87,-15.87
-15.53,-15.53
-17.7,-17.7
-22.08,-22.08
-24.68,-24.68
-22.5,-22.5
-16.08,-16.08
-9.97,-9.97
-7.17,-7.17
-7.39,-7.39
-7.6,-7.6
-6.57,-6.57
-6.54,-6.54
-10.26,-10.26
-17.2,-17.2
-24.57,-24.57
-29.36,-29.36
-30.86,-30.86
-29.59,-29.59
-26.34,-26.34
-23.1,-23.1
-20.89,-20.89
-20.7,-20.7
-22.75,-22.75
-25.29,-25.29
-26.55,-26.55
-26.29,-26.29
-25.78,-25.78
-25.02,-25.02
-24.02,-24.02
-21.01,-21.01
-16.04,-16.04
-10.61,-10.61
-7.47,-7.47
-7.11,-7.11
-8.26,-8.26
-9.14,-9.14
-10.01,-10.01
-11.38,-11.38
-12.98,-12.98
-14.31,-14.31
-14.38,-14.38
-13.7,-13.7
-13.52,-13.52
-13.84,-13.84
-14.65,-14.65
-15.21,-15.21
-15.25,-15.25
-15.8,-15.8
-16.59,-16.59
-17.11,-17.11
-16.13,-16.13
-13.66,-13.66
-10.21,-10.21
-6.54,-6.54
-3.15,-3.15
-0.29,-0.29
0.79,0.79
-0.88,-0.88
-4.79,-4.79
-8.67,-8.67
-10.76,-10.76
-10.32,-10.32
-8.14,-8.14
-5.48,-5.48
-2.84,-2.84
-0.23,-0.23
1.61,1.61
1.44,1.44
-1.24,-1.24
-4.39,-4.39
-5.76,-5.76
-4.37,-4.37
-1.24,-1.24
1.86,1.86
3.44,3.44
4.24,4.24
4.79,4.79
5.84,5.84
7.37,7.37
9.39,9.39
12.39,12.39
15.61,15.61
17.55,17.55
17.47,17.47
15.88,15.88
14.56,14.56
14.0,14.0
14.19,14.19
13.38,13.38
12.07,12.07
10.77,10.77
10.24,10.24
9.95,9.95
9.17,9.17
6.89,6.89
4.13,4.13
2.65,2.65
2.93,2.93
4.46,4.46
5.97,5.97
6.22,6.22
5.96,5.96
5.96,5.96
6.21,6.21
6.95,6.95
8.18,8.18
9.4,9.4
10.61,10.61
11.56,11.56
12.25,12.25
13.42,13.42
15.34,15.34
18.24,18.24
20.35,20.35
20.45,20.45
18.04,18.04
15.15,15.15
13.03,13.03
12.18,12.18
12.34,12.34
12.74,12.74
13.14,13.14
13.78,13.78
14.41,14.41
14.79,14.79
14.91,14.91
15.03,15.03
15.39,15.39
15.25,15.25
13.86,13.86
11.22,11.22
8.86,8.86
7.52,7.52
7.2,7.2
6.87,6.87
6.29,6.29
5.97,5.97
6.15,6.15
6.83,6.83
7.51,7.51
7.67,7.67
6.83,6.83
5.75,5.75
3.93,3.93
1.62,1.62
-1.91,-1.91
-5.92,-5.92
-8.88,-8.88
-10.57,-10.57
-10.74,-10.74
-9.66,-9.66
-7.83,-7.83
-5.27,-5.27
-2.74,-2.74
-0.97,-0.97
-0.98,-0.98
-2.73,-2.73
-5.71,-5.71
-8.92,-8.92
-11.85,-11.85
-13.5,-13.5
-14.13,-14.13
-12.75,-12.75
-10.38,-10.38
-7.54,-7.54
-5.97,-5.97
-5.41,-5.41
-5.11,-5.11
-4.56,-4.56
-3.76,-3.76
-3.97,-3.97
-5.68,-5.68
-8.12,-8.12
-10.28,-10.28
-10.68,-10.68
-9.82,-9.82
-7.47,-7.47
-4.38,-4.38
-1.08,-1.08
1.45,1.45
2.7,2.7
2.69,2.69
3.43,3.43
5.91,5.91
10.62,10.62
16.78,16.78
23.14,23.14
29.18,29.18
35.17,35.17
40.34,40.34
44.71,44.71
47.29,47.29
46.58,46.58
42.62,42.62
36.2,36.2
29.57,29.57
24.5,24.5
22.73,22.73
23.97,23.97
26.69,26.69
28.63,28.63
27.8,27.8
25.23,25.23
21.42,21.42
17.9,17.9
15.15,15.15
13.43,13.43
12.47,12.47
12.52,12.52
13.57,13.57
15.11,15.11
16.87,16.87
18.37,18.37
20.11,20.11
21.57,21.57
21.77,21.77
21.21,21.21
19.41,19.41
17.12,17.12
14.59,14.59
12.34,12.34
10.36,10.36
8.89,8.89
8.68,8.68
10.48,10.48
13.25,13.25
15.75,15.75
16.48,16.48
15.45,15.45
13.42,13.42
11.91,11.91
10.66,10.66
9.67,9.67
9.19,9.19
9.71,9.71
10.22,10.22
9.23,9.23
6.0,6.0
1.55,1.55
-2.87,-2.87
-6.49,-6.49
-8.83,-8.83
-10.65,-10.65
-13.45,-13.45
-17.72,-17.72
-22.95,-22.95
-28.37,-28.37
-33.5,-33.5
-36.82,-36.82
-37.61,-37.61
-35.88,-35.88
-32.41,-32.41
-28.73,-28.73
-25.57,-25.57
-23.18,-23.18
-20.31,-20.31
-16.72,-16.72
-12.66,-12.66
-10.13,-10.13
-11.12,-11.12
-15.61,-15.61
-22.29,-22.29
-29.92,-29.92
-36.22,-36.22
-41.21,-41.21
-44.89,-44.89
-47.79,-47.79
-50.9,-50.9
-53.48,-53.48
-54.77,-54.77
-53.29,-53.29
-49.32,-49.32
-44.38,-44.38
-39.98,-39.98
-36.61,-36.61
-33.52,-33.52
-30.7,-30.7
-28.39,-28.39
-26.61,-26.61
-25.09,-25.09
-24.08,-24.08
-24.32,-24.32
-25.56,-25.56
-28.04,-28.04
-30.98,-30.98
-33.65,-33.65
-36.04,-36.04
-37.64,-37.64
-38.73,-38.73
-39.55,-39.55
-40.87,-40.87
-42.16,-42.16
-43.43,-43.43
-44.43,-44.43
-45.42,-45.42
-46.89,-46.89
-48.35,-48.35
-49.78,-49.78
-49.69,-49.69
-48.09,-48.09
-45.25,-45.25
-42.19,-42.19
-39.39,-39.39
-36.86,-36.86
-34.85,-34.85
-33.85,-33.85
-34.36,-34.36
-36.36,-36.36
-38.83,-38.83
-40.77,-40.77
-40.7,-40.7
-38.86,-38.86
-35.79,-35.79
-32.23,-32.23
-29.46,-29.46
-26.71,-26.71
-23.48,-23.48
-19.52,-19.52
-16.1,-16.1
-15.95,-15.95
-19.81,-19.81
-25.37,-25.37
-29.64,-29.64
-30.86,-30.86
-29.06,-29.06
-25.02,-25.02
-19.77,-19.77
-14.07,-14.07
-9.91,-9.91
-8.04,-8.04
-8.68,-8.68
-10.32,-10.32
-11.19,-11.19
-10.81,-10.81
-8.42,-8.42
-4.55,-4.55
-0.47,-0.47
3.82,3.82
6.83,6.83
8.05,8.05
8.01,8.01
7.48,7.48
8.19,8.19
9.9,9.9
11.84,11.84
13.01,13.01
13.92,13.92
14.82,14.82
16.71,16.71
19.33,19.33
21.67,21.67
22.73,22.73
22.04,22.04
19.09,19.09
14.93,14.93
11.04,11.04
8.94,8.94
9.86,9.86
12.27,12.27
14.65,14.65
15.52,15.52
14.36,14.36
12.22,12.22
11.1,11.1
11.48,11.48
13.36,13.36
15.72,15.72
17.81,17.81
18.87,18.87
18.68,18.68
17.73,17.73
18.04,18.04
19.84,19.84
22.37,22.37
22.62,22.62
20.62,20.62
17.64,17.64
15.68,15.68
15.98,15.98
18.53,18.53
21.8,21.8
25.05,25.05
28.26,28.26
32.18,32.18
36.06,36.06
39.41,39.41
41.96,41.96
44.23,44.23
46.48,46.48
48.45,48.45
49.4,49.4
48.58,48.58
46.76,46.76
45.2,45.2
44.65,44.65
45.59,45.59
47.27,47.27
49.43,49.43
51.8,51.8
53.66,53.66
55.23,55.23
56.78,56.78
58.06,58.06
58.57,58.57
57.57,57.57
55.06,55.06
52.33,52.33
50.1,50.1
49.14,49.14
48.44,48.44
47.23,47.23
44.77,44.77
42.58,42.58
41.66,41.66
42.23,42.23
42.8,42.8
41.35,41.35
38.16,38.16
35.49,35.49
34.84,34.84
36.7,36.7
40.27,40.27
44.32,44.32
47.81,47.81
49.77,49.77
49.46,49.46
47.14,47.14
43.33,43.33
38.8,38.8
34.8,34.8
32.09,32.09
29.91,29.91
27.23,27.23
23.82,23.82
19.69,19.69
16.09,16.09
13.28,13.28
11.99,11.99
12.46,12.46
13.67,13.67
15.13,15.13
15.81,15.81
15.73,15.73
14.66,14.66
13.84,13.84
13.53,13.53
13.97,13.97
13.65,13.65
12.84,12.84
11.02,11.02
8.23,8.23
4.45,4.45
-0.04,-0.04
-3.98,-3.98
-6.14,-6.14
-6.28,-6.28
-4.67,-4.67
-2.82,-2.82
-0.99,-0.99
0.32,0.32
0.88,0.88
-0.07,-0.07
-3.02,-3.02
-6.68,-6.68
-9.07,-9.07
-9.68,-9.68
-9.78,-9.78
-11.88,-11.88
-17.2,-17.2
-24.98,-24.98
-33.93,-33.93
-42.05,-42.05
-48.33,-48.33
-51.55,-51.55
-52.23,-52.23
-50.91,-50.91
-48.33,-48.33
-45.27,-45.27
-42.23,-42.23
-39.46,-39.46
-37.21,-37.21
-35.73,-35.73
-34.75,-34.75
-33.78,-33.78
-32.56,-32.56
-31.85,-31.85
-31.89,-31.89
-33.17,-33.17
-35.44,-35.44
-36.18,-36.18
-34.16,-34.16
-29.15,-29.15
-21.94,-21.94
-13.54,-13.54
-5.46,-5.46
1.55,1.55
6.74,6.74
8.38,8.38
6.26,6.26
2.66,2.66
-0.16,-0.16
0.79,0.79
4.73,4.73
10.14,10.14
14.5,14.5
17.31,17.31
18.35,18.35
17.88,17.88
16.4,16.4
14.94,14.94
13.49,13.49
12.55,12.55
11.86,11.86
11.69,11.69
12.76,12.76
15.31,15.31
18.35,18.35
20.85,20.85
21.83,21.83
20.29,20.29
17.02,17.02
13.27,13.27
9.3,9.3
5.62,5.62
2.98,2.98
1.6,1.6
1.74,1.74
2.38,2.38
3.01,3.01
2.88,2.88
3.01,3.01
3.63,3.63
3.75,3.75
2.37,2.37
-0.5,-0.5
-3.85,-3.85
-5.92,-5.92
-5.71,-5.71
-4.26,-4.26
-2.06,-2.06
0.11,0.11
1.51,1.51
2.15,2.15
1.53,1.53
-0.83,-0.83
-3.92,-3.92
-6.48,-6.48
-7.27,-7.27
-5.55,-5.55
-2.84,-2.84
0.09,0.09
2.0,2.0
2.14,2.14
1.02,1.02
-1.08,-1.08
-3.67,-3.67
-5.73,-5.73
-6.77,-6.77
-6.8,-6.8
-6.82,-6.82
-6.35,-6.35
-5.38,-5.38
-3.67,-3.67
-1.23,-1.23
0.45,0.45
0.86,0.86
0.51,0.51
0.17,0.17
0.58,0.58
0.99,0.99
0.89,0.89
0.79,0.79
0.45,0.45
0.86,0.86
1.76,1.76
2.41,2.41
3.05,3.05
3.93,3.93
5.55,5.55
7.16,7.16
8.26,8.26
9.34,9.34
9.91,9.91
9.97,9.97
8.78,8.78
6.35,6.35
3.2,3.2
0.32,0.32
-1.29,-1.29
-1.37,-1.37
-1.21,-1.21
-1.3,-1.3
-1.64,-1.64
-1.97,-1.97
-2.3,-2.3
-3.13,-3.13
-4.45,-4.45
-5.26,-5.26
-5.31,-5.31
-5.36,-5.36
-5.9,-5.9
-7.44,-7.44
-8.71,-8.71
-8.98,-8.98
-7.99,-7.99
-7.25,-7.25
-7.02,-7.02
-7.8,-7.8
-10.06,-10.06
-14.55,-14.55
-20.25,-20.25
-25.9,-25.9
-29.49,-29.49
-29.79,-29.79
-27.83,-27.83
-25.64,-25.64
-24.71,-24.71
-24.79,-24.79
-25.12,-25.12
-25.18,-25.18
-25.25,-25.25
-25.55,-25.55
-25.86,-25.86
-25.9,-25.9
-25.44,-25.44
-24.98,-24.98
-24.78,-24.78
-24.57,-24.57
-23.36,-23.36
-21.65,-21.65
-19.71,-19.71
-18.03,-18.03
-16.62,-16.62
-14.96,-14.96
-13.07,-13.07
-11.19,-11.19
-10.08,-10.08
-9.73,-9.73
-9.88,-9.88
-10.03,-10.03
-10.92,-10.92
-12.55,-12.55
-15.17,-15.17
-16.76,-16.76
-16.34,-16.34
-14.41,-14.41
-12.0,-12.0
-10.11,-10.11
-7.99,-7.99
-5.88,-5.88
-3.8,-3.8
-2.73,-2.73
-2.42,-2.42
-1.86,-1.86
-0.31,-0.31
2.73,2.73
5.48,5.48
6.72,6.72
6.69,6.69
5.91,5.91
4.89,4.89
4.12,4.12
4.11,4.11
4.86,4.86
5.59,5.59
6.06,6.06
6.04,6.04
6.25,6.25
6.72,6.72
7.68,7.68
8.39,8.39
8.08,8.08
6.53,6.53
4.98,4.98
4.21,4.21
4.44,4.44
4.41,4.41
3.39,3.39
1.37,1.37
-0.88,-0.88
-1.85,-1.85
-1.07,-1.07
1.21,1.21
3.96,3.96
6.19,6.19
7.9,7.9
9.09,9.09
10.02,10.02
11.43,11.43
13.09,13.09
14.23,14.23
14.6,14.6
14.22,14.22
14.09,14.09
13.71,13.71
12.83,12.83
10.2,10.2
5.85,5.85
0.54,0.54
-4.22,-4.22
-6.7,-6.7
-7.14,-7.14
-6.33,-6.33
-4.78,-4.78
-2.99,-2.99
-0.96,-0.96
1.54,1.54
3.27,3.27
2.73,2.73
-0.54,-0.54
-4.79,-4.79
-8.5,-8.5
-10.43,-10.43
-10.84,-10.84
-9.49,-9.49
-7.15,-7.15
-4.08,-4.08
-1.29,-1.29
0.23,0.23
0.98,0.98
1.72,1.72
2.71,2.71
4.44,4.44
6.15,6.15
8.59,8.59
11.02,11.02
13.66,13.66
16.04,16.04
18.88,18.88
22.7,22.7
28.23,28.23
35.45,35.45
42.61,42.61
47.69,47.69
48.97,48.97
47.48,47.48
44.5,44.5
42.28,42.28
41.58,41.58
42.13,42.13
42.17,42.17
41.45,41.45
39.23,39.23
36.53,36.53
34.6,34.6
34.18,34.18
35.25,35.25
37.32,37.32
39.1,39.1
39.87,39.87
39.62,39.62
39.12,39.12
38.37,38.37
36.11,36.11
31.88,31.88
26.18,26.18
21.27,21.27
17.91,17.91
16.07,16.07
14.25,14.25
11.95,11.95
10.16,10.16
8.14,8.14
6.13,6.13
3.64,3.64
0.93,0.93
-1.02,-1.02
-2.44,-2.44
-4.34,-4.34
-6.73,-6.73
-9.86,-9.86
-12.45,-12.45
-14.51,-14.51
-16.8,-16.8
-19.57,-19.57
-22.56,-22.56
-25.02,-25.02
-26.45,-26.45
-27.37,-27.37
-29.52,-29.52
-32.91,-32.91
-36.75,-36.75
-39.8,-39.8
-41.32,-41.32
-41.82,-41.82
-41.3,-41.3
-40.8,-40.8
-40.28,-40.28
-40.27,-40.27
-40.49,-40.49
-40.71,-40.71
-40.17,-40.17
-38.13,-38.13
-35.35,-35.35
-33.1,-33.1
-32.11,-32.11
-32.12,-32.12
-32.38,-32.38
-32.38,-32.38
-32.38,-32.38
-31.62,-31.62
-29.61,-29.61
-26.12,-26.12
-22.65,-22.65
-21.22,-21.22
-23.29,-23.29
-28.09,-28.09
-33.09,-33.09
-36.55,-36.55
-37.46,-37.46
-36.11,-36.11
-33.52,-33.52
-31.2,-31.2
-29.63,-29.63
-29.59,-29.59
-31.54,-31.54
-34.71,-34.71
-37.1,-37.1
-37.72,-37.72
-36.07,-36.07
-33.19,-33.19
-30.32,-30.32
-28.23,-28.23
-27.14,-27.14
-27.07,-27.07
-27.99,-27.99
-29.4,-29.4
-29.8,-29.8
-28.43,-28.43
-26.07,-26.07
-23.48,-23.48
-21.41,-21.41
-19.86,-19.86
-18.81,-18.81
-19.03,-19.03
-20.74,-20.74
-23.18,-23.18
-25.59,-25.59
-26.98,-26.98
-27.85,-27.85
-28.71,-28.71
-30.31,-30.31
-31.39,-31.39
-30.45,-30.45
-26.52,-26.52
-20.62,-20.62
-15.52,-15.52
-13.72,-13.72
-15.92,-15.92
-20.11,-20.11
-24.26,-24.26
-26.11,-26.11
-24.45,-24.45
-20.04,-20.04
-13.92,-13.92
-8.85,-8.85
-6.08,-6.08
-5.59,-5.59
-6.6,-6.6
-8.34,-8.34
-9.82,-9.82
-10.54,-10.54
-11.0,-11.0
-10.7,-10.7
-9.9,-9.9
-9.11,-9.11
-8.82,-8.82
-9.04,-9.04
-9.0,-9.0
-8.46,-8.46
-7.68,-7.68
-7.65,-7.65
-9.12,-9.12
-11.08,-11.08
-13.01,-13.01
-13.93,-13.93
-14.09,-14.09
-13.99,-13.99
-13.14,-13.14
-10.79,-10.79
-7.72,-7.72
-5.17,-5.17
-4.65,-4.65
-5.63,-5.63
-7.35,-7.35
-8.05,-8.05
-7.75,-7.75
-5.95,-5.95
-3.16,-3.16
0.85,0.85
5.33,5.33
9.26,9.26
11.16,11.16
10.79,10.79
8.92,8.92
6.56,6.56
3.73,3.73
0.92,0.92
-1.62,-1.62
-2.63,-2.63
-2.13,-2.13
-0.63,-0.63
0.1,0.1
0.32,0.32
0.55,0.55
1.77,1.77
3.48,3.48
5.17,5.17
6.09,6.09
6.51,6.51
6.67,6.67
6.34,6.34
5.75,5.75
4.91,4.91
5.09,5.09
6.26,6.26
7.92,7.92
8.31,8.31
6.95,6.95
4.85,4.85
3.02,3.02
2.45,2.45
2.39,2.39
2.33,2.33
2.52,2.52
3.46,3.46
4.89,4.89
5.8,5.8
5.46,5.46
4.12,4.12
2.29,2.29
-0.03,-0.03
-2.57,-2.57
-5.34,-5.34
-7.59,-7.59
-8.06,-8.06
-6.52,-6.52
-3.5,-3.5
-0.26,-0.26
3.46,3.46
7.39,7.39
10.78,10.78
12.14,12.14
11.48,11.48
9.34,9.34
8.45,8.45
9.83,9.83
12.69,12.69
15.02,15.02
14.58,14.58
11.89,11.89
8.73,8.73
6.59,6.59
5.97,5.97
6.35,6.35
7.48,7.48
9.1,9.1
10.45,10.45
10.8,10.8
10.38,10.38
9.71,9.71
9.55,9.55
10.15,10.15
10.48,10.48
9.81,9.81
8.89,8.89
8.23,8.23
8.33,8.33
8.42,8.42
8.27,8.27
9.36,9.36
11.44,11.44
14.25,14.25
16.28,16.28
16.54,16.54
15.8,15.8
15.05,15.05
15.32,15.32
16.08,16.08
16.83,16.83
17.57,17.57
18.55,18.55
20.27,20.27
21.98,21.98
22.66,22.66
22.33,22.33
22.01,22.01
22.43,22.43
23.34,23.34
23.49,23.49
22.14,22.14
20.05,20.05
17.97,17.97
17.41,17.41
18.6,18.6
20.78,20.78
23.44,23.44
25.31,25.31
25.92,25.92
25.27,25.27
23.87,23.87
22.48,22.48
22.34,22.34
23.2,23.2
24.81,24.81
25.9,25.9
26.22,26.22
25.78,25.78
24.84,24.84
23.91,23.91
22.99,22.99
23.07,23.07
24.9,24.9
27.45,27.45
29.73,29.73
30.73,30.73
30.97,30.97
31.7,31.7
32.42,32.42
32.13,32.13
29.84,29.84
26.55,26.55
24.05,24.05
23.57,23.57
25.59,25.59
29.34,29.34
33.8,33.8
37.96,37.96
41.08,41.08
42.16,42.16
41.23,41.23
39.3,39.3
37.63,37.63
37.72,37.72
38.55,38.55
39.13,39.13
38.68,38.68
37.24,37.24
34.8,34.8
31.39,31.39
27.25,27.25
23.39,23.39
20.31,20.31
19.27,19.27
19.47,19.47
20.42,20.42
21.86,21.86
24.28,24.28
26.43,26.43
27.05,27.05
23.91,23.91
17.55,17.55
10.25,10.25
5.51,5.51
4.55,4.55
6.12,6.12
8.91,8.91
10.93,10.93
11.68,11.68
11.41,11.41
9.91,9.91
8.16,8.16
6.67,6.67
6.45,6.45
6.73,6.73
7.01,7.01
7.03,7.03
8.05,8.05
10.56,10.56
14.05,14.05
16.01,16.01
14.69,14.69
10.88,10.88
6.1,6.1
3.12,3.12
1.92,1.92
2.23,2.23
2.52,2.52
3.08,3.08
3.62,3.62
4.16,4.16
4.19,4.19
3.72,3.72
3.51,3.51
3.8,3.8
4.33,4.33
3.61,3.61
1.64,1.64
-1.05,-1.05
-2.98,-2.98
-3.64,-3.64
-3.04,-3.04
-1.19,-1.19
1.89,1.89
4.94,4.94
5.71,5.71
3.23,3.23
-1.48,-1.48
-6.15,-6.15
-8.03,-8.03
-6.64,-6.64
-3.01,-3.01
0.34,0.34
2.41,2.41
2.45,2.45
0.75,0.75
-1.94,-1.94
-4.35,-4.35
-5.74,-5.74
-5.62,-5.62
-3.99,-3.99
-1.88,-1.88
0.21,0.21
2.28,2.28
4.33,4.33
5.61,5.61
5.13,5.13
3.4,3.4
0.69,0.69
-0.99,-0.99
-1.66,-1.66
-1.33,-1.33
-0.75,-0.75
-0.67,-0.67
-1.09,-1.09
-1.01,-1.01
-1.18,-1.18
-1.85,-1.85
-2.51,-2.51
-3.42,-3.42
-5.07,-5.07
-8.7,-8.7
-13.04,-13.04
-16.6,-16.6
-17.62,-17.62
-15.13,-15.13
-10.9,-10.9
-7.22,-7.22
-5.57,-5.57
-6.68,-6.68
-9.28,-9.28
-12.86,-12.86
-16.65,-16.65
-20.15,-20.15
-22.12,-22.12
-21.32,-21.32
-17.52,-17.52
-13.0,-13.0
-9.78,-9.78
-9.08,-9.08
-10.13,-10.13
-12.18,-12.18
-13.95,-13.95
-14.71,-14.71
-13.95,-13.95
-10.96,-10.96
-7.23,-7.23
-4.54,-4.54
-4.63,-4.63
-6.96,-6.96
-10.77,-10.77
-14.04,-14.04
-16.04,-16.04
-16.51,-16.51
-15.47,-15.47
-12.69,-12.69
-8.69,-8.69
-4.97,-4.97
-3.53,-3.53
-4.61,-4.61
-7.42,-7.42
-10.71,-10.71
-12.97,-12.97
-14.21,-14.21
-14.93,-14.93
-14.39,-14.39
-12.35,-12.35
-9.58,-9.58
-8.09,-8.09
-8.86,-8.86
-11.37,-11.37
-13.85,-13.85
-15.81,-15.81
-16.5,-16.5
-16.43,-16.43
-15.86,-15.86
-14.04,-14.04
-11.49,-11.49
-9.21,-9.21
-7.45,-7.45
-6.45,-6.45
-5.96,-5.96
-5.22,-5.22
-4.24,-4.24
-3.02,-3.02
-1.31,-1.31
0.63,0.63
2.81,2.81
3.72,3.72
2.87,2.87
0.27,0.27
-2.8,-2.8
-4.84,-4.84
-5.11,-5.11
-4.38,-4.38
-3.66,-3.66
-3.19,-3.19
-3.48,-3.48
-4.01,-4.01
-4.79,-4.79
-6.05,-6.05
-7.56,-7.56
-9.3,-9.3
-11.02,-11.02
-12.98,-12.98
-14.42,-14.42
-15.34,-15.34
-16.0,-16.0
-17.15,-17.15
-19.04,-19.04
-21.16,-21.16
-21.76,-21.76
-19.85,-19.85
-16.95,-16.95
-14.82,-14.82
-14.97,-14.97
-16.86,-16.86
-19.48,-19.48
-21.57,-21.57
-22.64,-22.64
-22.45,-22.45
-20.76,-20.76
-17.32,-17.32
-12.67,-12.67
-9.06,-9.06
-7.48,-7.48
-7.66,-7.66
-8.84,-8.84
-10.01,-10.01
-11.16,-11.16
-12.31,-12.31
-13.69,-13.69
-14.8,-14.8
-15.16,-15.16
-15.51,-15.51
-16.85,-16.85
-18.18,-18.18
-18.99,-18.99
-19.29,-19.29
-19.34,-19.34
-20.38,-20.38
-21.41,-21.41
-20.68,-20.68
-17.95,-17.95
-13.75,-13.75
-9.58,-9.58
-6.45,-6.45
-4.84,-4.84
-5.5,-5.5
-7.9,-7.9
-11.53,-11.53
-14.88,-14.88
-15.18,-15.18
-11.74,-11.74
-6.33,-6.33
-0.96,-0.96
2.36,2.36
3.39,3.39
2.42,2.42
0.45,0.45
-1.49,-1.49
-3.67,-3.67
-5.83,-5.83
-6.97,-6.97
-6.84,-6.84
-5.72,-5.72
-4.36,-4.36
-2.75,-2.75
-0.67,-0.67
1.65,1.65
3.7,3.7
4.23,4.23
3.5,3.5
2.53,2.53
2.82,2.82
4.85,4.85
8.12,8.12
11.35,11.35
14.05,14.05
15.98,15.98
17.13,17.13
17.78,17.78
17.91,17.91
17.79,17.79
17.42,17.42
16.3,16.3
14.19,14.19
11.09,11.09
7.77,7.77
5.48,5.48
4.46,4.46
4.45,4.45
5.19,5.19
6.42,6.42
7.89,7.89
8.59,8.59
7.54,7.54
4.49,4.49
0.47,0.47
-2.76,-2.76
-4.21,-4.21
-3.9,-3.9
-2.34,-2.34
-0.79,-0.79
-0.26,-0.26
-0.23,-0.23
-0.96,-0.96
-2.17,-2.17
-3.12,-3.12
-2.82,-2.82
-2.27,-2.27
-1.97,-1.97
-2.68,-2.68
-4.12,-4.12
-5.81,-5.81
-6.23,-6.23
-6.14,-6.14
-4.8,-4.8
-2.48,-2.48
1.33,1.33
5.1,5.1
7.08,7.08
6.04,6.04
2.52,2.52
-2.23,-2.23
-5.43,-5.43
-6.35,-6.35
-5.26,-5.26
-2.68,-2.68
0.13,0.13
3.16,3.16
5.66,5.66
6.89,6.89
5.85,5.85
3.33,3.33
1.08,1.08
0.1,0.1
1.12,1.12
3.64,3.64
6.13,6.13
7.85,7.85
7.56,7.56
5.51,5.51
2.98,2.98
0.98,0.98
0.49,0.49
0.26,0.26
0.03,0.03
-0.95,-0.95
-1.92,-1.92
-2.13,-2.13
-1.33,-1.33
-0.55,-0.55
-0.52,-0.52
-1.24,-1.24
-2.96,-2.96
-4.16,-4.16
-4.84,-4.84
-4.77,-4.77
-3.95,-3.95
-2.89,-2.89
-1.34,-1.34
-0.3,-0.3
0.23,0.23
-0.24,-0.24
-1.21,-1.21
-2.67,-2.67
-4.12,-4.12
-5.81,-5.81
-7.47,-7.47
-8.87,-8.87
-9.51,-9.51
-9.64,-9.64
-9.77,-9.77
-9.89,-9.89
-10.51,-10.51
-11.13,-11.13
-11.74,-11.74
-11.84,-11.84
-11.68,-11.68
-11.03,-11.03
-9.38,-9.38
-7.5,-7.5
-6.63,-6.63
-7.26,-7.26
-9.4,-9.4
-12.51,-12.51
-16.34,-16.34
-20.13,-20.13
-23.13,-23.13
-24.61,-24.61
-23.56,-23.56
-21.02,-21.02
-18.26,-18.26
-17.01,-17.01
-17.28,-17.28
-19.03,-19.03
-21.52,-21.52
-24.24,-24.24
-26.42,-26.42
-27.09,-27.09
-25.74,-25.74
-22.65,-22.65
-19.08,-19.08
-16.54,-16.54
-15.53,-15.53
-15.77,-15.77
-16.01,-16.01
-16.49,-16.49
-17.22,-17.22
-19.18,-19.18
-20.88,-20.88
-21.56,-21.56
-20.22,-20.22
-17.9,-17.9
-15.84,-15.84
-14.81,-14.81
-14.77,-14.77
-15.24,-15.24
-15.45,-15.45
-14.41,-14.41
-11.62,-11.62
-7.11,-7.11
-2.88,-2.88
-0.45,-0.45
-0.54,-0.54
-2.12,-2.12
-4.2,-4.2
-5.5,-5.5
-5.54,-5.54
-4.83,-4.83
-2.87,-2.87
0.57,0.57
4.98,4.98
9.59,9.59
12.41,12.41
11.96,11.96
9.01,9.01
4.58,4.58
0.19,0.19
-2.66,-2.66
-3.23,-3.23
-1.29,-1.29
3.12,3.12
8.5,8.5
13.58,13.58
17.36,17.36
20.09,20.09
22.06,22.06
23.25,23.25
23.18,23.18
22.6,22.6
22.28,22.28
23.2,23.2
25.11,25.11
27.51,27.51
29.87,29.87
32.46,32.46
34.27,34.27
34.56,34.56
33.34,33.34
31.38,31.38
29.93,29.93
29.24,29.24
28.3,28.3
26.87,26.87
25.45,25.45
25.03,25.03
26.61,26.61
29.18,29.18
31.72,31.72
32.23,32.23
31.23,31.23
28.98,28.98
26.5,26.5
23.54,23.54
20.61,20.61
18.69,18.69
19.29,19.29
21.64,21.64
24.21,24.21
26.0,26.0
26.52,26.52
26.28,26.28
