channel1,channel2
-111.62,-111.62
-106.75,-106.75
-101.0,-101.0
-94.0,-94.0
-86.37,-86.37
-80.0,-80.0
-77.12,-77.12
-78.62,-78.62
-83.25,-83.25
-87.37,-87.37
-89.87,-89.87
-91.12,-91.12
-92.12,-92.12
-93.87,-93.87
-95.75,-95.75
-98.12,-98.12
-100.75,-100.75
-103.62,-103.62
-105.37,-105.37
-105.12,-105.12
-102.37,-102.37
-98.87,-98.87
-96.37,-96.37
-95.12,-95.12
-94.44,-94.44
-92.94,-92.94
-90.19,-90.19
-87.25,-87.25
-83.5,-83.5
-78.56,-78.56
-72.19,-72.19
-66.31,-66.31
-63.0,-63.0
-62.69,-62.69
-63.13,-63.13
-62.06,-62.06
-58.75,-58.75
-53.69,-53.69
-48.44,-48.44
-42.75,-42.75
-36.81,-36.81
-31.44,-31.44
-28.12,-28.12
-27.56,-27.56
-28.25,-28.25
-28.44,-28.44
-27.12,-27.12
-25.06,-25.06
-23.0,-23.0
-20.75,-20.75
-17.25,-17.25
-12.5,-12.5
-8.56,-8.56
-6.44,-6.44
-6.5,-6.5
-7.37,-7.37
-7.75,-7.75
-8.81,-8.81
-11.19,-11.19
-15.25,-15.25
-19.25,-19.25
-21.75,-21.75
-23.44,-23.44
-24.87,-24.87
-26.06,-26.06
-25.94,-25.94
-24.37,-24.37
-21.25,-21.25
-18.44,-18.44
-16.69,-16.69
-15.63,-15.63
-14.63,-14.63
-13.38,-13.38
-12.13,-12.13
-11.63,-11.63
-10.91,-10.91
-10.16,-10.16
-10.19,-10.19
-11.72,-11.72
-14.22,-14.22
-14.94,-14.94
-11.91,-11.91
-5.66,-5.66
1.78,1.78
7.66,7.66
12.0,12.0
15.28,15.28
17.78,17.78
19.75,19.75
21.69,21.69
24.37,24.37
28.78,28.78
33.66,33.66
37.97,37.97
40.47,40.47
40.97,40.97
40.19,40.19
39.16,39.16
38.41,38.41
37.88,37.88
38.36,38.36
40.83,40.83
43.77,43.77
45.17,45.17
43.31,43.31
39.2,39.2
36.14,36.14
35.84,35.84
38.05,38.05
40.97,40.97
43.86,43.86
47.22,47.22
51.28,51.28
55.56,55.56
58.54,58.54
60.23,60.23
61.15,61.15
62.8,62.8
64.42,64.42
65.77,65.77
66.35,66.35
66.92,66.92
68.46,68.46
70.49,70.49
71.23,71.23
69.71,69.71
67.69,67.69
66.93,66.93
68.41,68.41
71.12,71.12
74.3,74.3
77.43,77.43
81.03,81.03
85.08,85.08
88.08,88.08
90.04,90.04
91.96,91.96
95.61,95.61
100.71,100.71
104.99,104.99
107.48,107.48
108.42,108.42
108.84,108.84
109.98,109.98
110.36,110.36
108.45,108.45
104.56,104.56
100.42,100.42
98.08,98.08
96.97,96.97
95.87,95.87
93.77,93.77
90.41,90.41
86.81,86.81
82.75,82.75
76.95,76.95
70.2,70.2
63.5,63.5
59.11,59.11
56.73,56.73
55.14,55.14
53.28,53.28
51.94,51.94
52.11,52.11
53.03,53.03
53.66,53.66
53.53,53.53
53.91,53.91
57.0,57.0
63.59,63.59
72.84,72.84
83.25,83.25
93.53,93.53
103.47,103.47
112.31,112.31
118.28,118.28
119.69,119.69
116.34,116.34
110.47,110.47
104.16,104.16
98.12,98.12
92.66,92.66
87.94,87.94
84.03,84.03
80.12,80.12
75.5,75.5
69.66,69.66
64.09,64.09
60.84,60.84
59.88,59.88
60.38,60.38
60.38,60.38
60.59,60.59
61.84,61.84
65.03,65.03
68.97,68.97
71.81,71.81
72.66,72.66
72.72,72.72
73.28,73.28
74.56,74.56
75.34,75.34
74.81,74.81
74.31,74.31
75.31,75.31
77.25,77.25
79.19,79.19
80.59,80.59
81.97,81.97
84.09,84.09
85.91,85.91
86.19,86.19
84.22,84.22
81.25,81.25
78.53,78.53
76.84,76.84
75.91,75.91
75.47,75.47
75.53,75.53
76.56,76.56
77.34,77.34
76.34,76.34
73.59,73.59
70.09,70.09
68.37,68.37
68.16,68.16
68.19,68.19
66.97,66.97
65.0,65.0
63.78,63.78
63.56,63.56
63.81,63.81
63.34,63.34
61.59,61.59
60.34,60.34
59.88,59.88
60.13,60.13
59.63,59.63
58.63,58.63
58.13,58.13
59.34,59.34
61.81,61.81
63.75,63.75
64.94,64.94
66.06,66.06
67.94,67.94
69.78,69.78
70.09,70.09
68.41,68.41
65.69,65.69
64.28,64.28
64.09,64.09
63.66,63.66
62.47,62.47
60.78,60.78
59.09,59.09
57.69,57.69
55.75,55.75
52.09,52.09
47.97,47.97
44.34,44.34
42.53,42.53
41.97,41.97
41.38,41.38
40.81,40.81
41.5,41.5
43.41,43.41
45.81,45.81
47.41,47.41
47.75,47.75
48.09,48.09
48.91,48.91
48.72,48.72
47.25,47.25
44.56,44.56
42.63,42.63
42.47,42.47
43.31,43.31
43.63,43.63
43.44,43.44
43.72,43.72
45.03,45.03
46.28,46.28
45.53,45.53
42.31,42.31
38.81,38.81
36.88,36.88
36.44,36.44
36.25,36.25
35.56,35.56
35.63,35.63
36.94,36.94
39.22,39.22
40.5,40.5
40.47,40.47
39.97,39.97
39.97,39.97
40.19,40.19
39.16,39.16
36.63,36.63
33.38,33.38
31.41,31.41
30.69,30.69
29.47,29.47
27.0,27.0
23.56,23.56
21.66,21.66
22.25,22.25
24.34,24.34
26.41,26.41
27.44,27.44
28.72,28.72
29.5,29.5
29.75,29.75
28.25,28.25
26.25,26.25
25.53,25.53
27.06,27.06
29.56,29.56
30.78,30.78
29.5,29.5
26.22,26.22
22.47,22.47
18.75,18.75
15.03,15.03
12.13,12.13
11.0,11.0
11.88,11.88
12.75,12.75
11.59,11.59
7.69,7.69
2.59,2.59
-0.97,-0.97
-2.72,-2.72
-4.25,-4.25
-6.5,-6.5
-8.22,-8.22
-8.91,-8.91
-8.38,-8.38
-8.31,-8.31
-9.02,-9.02
-9.95,-9.95
-10.14,-10.14
-9.81,-9.81
-10.0,-10.0
-11.67,-11.67
-13.08,-13.08
-13.48,-13.48
-12.13,-12.13
-10.52,-10.52
-9.69,-9.69
-9.61,-9.61
-8.27,-8.27
-4.7,-4.7
-0.42,-0.42
2.83,2.83
4.55,4.55
6.0,6.0
8.19,8.19
11.11,11.11
13.5,13.5
14.86,14.86
16.22,16.22
18.55,18.55
20.86,20.86
21.66,21.66
20.67,20.67
18.7,18.7
17.5,17.5
17.06,17.06
16.12,16.12
13.94,13.94
12.27,12.27
11.86,11.86
12.45,12.45
11.8,11.8
9.14,9.14
5.26,5.26
1.91,1.91
-0.66,-0.66
-4.21,-4.21
-8.97,-8.97
-13.94,-13.94
-17.86,-17.86
-19.73,-19.73
-21.6,-21.6
-23.94,-23.94
-26.76,-26.76
-28.04,-28.04
-28.31,-28.31
-28.58,-28.58
-30.33,-30.33
-32.57,-32.57
-33.78,-33.78
-33.22,-33.22
-31.91,-31.91
-31.62,-31.62
-31.82,-31.82
-31.26,-31.26
-29.2,-29.2
-27.16,-27.16
-26.63,-26.63
-27.61,-27.61
-28.07,-28.07
-27.52,-27.52
-26.47,-26.47
-26.68,-26.68
-29.13,-29.13
-32.05,-32.05
-33.7,-33.7
-33.82,-33.82
-33.44,-33.44
-32.56,-32.56
-30.92,-30.92
-28.3,-28.3
-26.7,-26.7
-27.86,-27.86
-30.51,-30.51
-32.62,-32.62
-31.21,-31.21
-27.31,-27.31
-22.94,-22.94
-20.36,-20.36
-18.8,-18.8
-17.0,-17.0
-14.96,-14.96
-13.94,-13.94
-15.18,-15.18
-17.9,-17.9
-20.1,-20.1
-20.52,-20.52
-20.19,-20.19
-20.1,-20.1
-19.52,-19.52
-17.93,-17.93
-15.36,-15.36
-13.55,-13.55
-13.77,-13.77
-15.73,-15.73
-17.17,-17.17
-16.59,-16.59
-15.02,-15.02
-13.95,-13.95
-13.4,-13.4
-11.6,-11.6
-9.06,-9.06
-7.3,-7.3
-8.55,-8.55
-12.54,-12.54
-16.23,-16.23
-17.4,-17.4
-16.55,-16.55
-14.95,-14.95
-14.12,-14.12
-13.79,-13.79
-13.21,-13.21
-12.39,-12.39
-12.82,-12.82
-14.5,-14.5
-16.66,-16.66
-17.55,-17.55
-17.42,-17.42
-17.3,-17.3
-18.16,-18.16
-19.03,-19.03
-18.38,-18.38
-16.48,-16.48
-14.85,-14.85
-14.73,-14.73
-15.12,-15.12
-14.99,-14.99
-14.37,-14.37
-14.74,-14.74
-17.62,-17.62
-20.96,-20.96
-22.77,-22.77
-22.06,-22.06
-20.1,-20.1
-18.91,-18.91
-19.23,-19.23
-20.28,-20.28
-21.83,-21.83
-25.11,-25.11
-30.36,-30.36
-36.3,-36.3
-40.18,-40.18
-40.03,-40.03
-37.36,-37.36
-34.22,-34.22
-32.34,-32.34
-31.48,-31.48
-31.89,-31.89
-33.52,-33.52
-36.64,-36.64
-39.97,-39.97
-41.77,-41.77
-40.78,-40.78
-38.31,-38.31
-36.86,-36.86
-38.16,-38.16
-40.19,-40.19
-40.95,-40.95
-40.94,-40.94
-41.94,-41.94
-44.66,-44.66
-47.59,-47.59
-47.5,-47.5
-44.91,-44.91
-41.33,-41.33
-39.52,-39.52
-39.72,-39.72
-40.42,-40.42
-41.11,-41.11
-42.53,-42.53
-45.19,-45.19
-47.56,-47.56
-48.41,-48.41
-46.98,-46.98
-45.56,-45.56
-45.66,-45.66
-46.98,-46.98
-47.05,-47.05
-44.86,-44.86
-40.92,-40.92
-36.77,-36.77
-32.66,-32.66
-28.31,-28.31
-23.52,-23.52
-19.5,-19.5
-18.02,-18.02
-17.81,-17.81
-16.84,-16.84
-14.38,-14.38
-11.19,-11.19
-9.28,-9.28
-9.13,-9.13
-8.98,-8.98
-7.58,-7.58
-5.95,-5.95
-6.08,-6.08
-8.2,-8.2
-11.81,-11.81
-14.88,-14.88
-17.17,-17.17
-19.44,-19.44
-21.17,-21.17
-21.16,-21.16
-18.12,-18.12
-13.63,-13.63
-10.41,-10.41
-10.22,-10.22
-11.78,-11.78
-13.08,-13.08
-12.61,-12.61
-11.41,-11.41
-10.2,-10.2
-8.75,-8.75
-5.81,-5.81
-2.91,-2.91
-2.03,-2.03
-5.16,-5.16
-10.5,-10.5
-14.3,-14.3
-14.06,-14.06
-11.31,-11.31
-9.34,-9.34
-9.91,-9.91
-11.19,-11.19
-11.47,-11.47
-11.25,-11.25
-11.02,-11.02
-11.3,-11.3
-11.07,-11.07
-10.09,-10.09
-9.38,-9.38
-10.16,-10.16
-12.18,-12.18
-12.69,-12.69
-10.69,-10.69
-6.95,-6.95
-4.0,-4.0
-2.58,-2.58
-2.91,-2.91
-3.5,-3.5
-4.83,-4.83
-7.65,-7.65
-10.93,-10.93
-13.19,-13.19
-12.42,-12.42
-9.66,-9.66
-7.93,-7.93
-7.95,-7.95
-9.23,-9.23
-9.49,-9.49
-8.01,-8.01
-6.53,-6.53
-5.81,-5.81
-5.6,-5.6
-4.64,-4.64
-2.45,-2.45
-0.52,-0.52
0.9,0.9
2.05,2.05
3.95,3.95
6.31,6.31
7.41,7.41
6.25,6.25
3.85,3.85
2.47,2.47
3.1,3.1
4.23,4.23
4.59,4.59
4.2,4.2
4.81,4.81
6.66,6.66
8.01,8.01
7.58,7.58
5.66,5.66
4.5,4.5
5.36,5.36
7.2,7.2
8.28,8.28
7.85,7.85
5.92,5.92
4.26,4.26
2.36,2.36
-0.27,-0.27
-3.88,-3.88
-6.96,-6.96
-8.01,-8.01
-7.79,-7.79
-7.83,-7.83
-9.36,-9.36
-11.38,-11.38
-11.88,-11.88
-11.12,-11.12
-10.62,-10.62
-11.37,-11.37
-12.86,-12.86
-12.58,-12.58
-10.56,-10.56
-8.3,-8.3
-7.07,-7.07
-6.59,-6.59
-5.86,-5.86
-4.65,-4.65
-3.94,-3.94
-4.99,-4.99
-6.28,-6.28
-6.55,-6.55
-5.07,-5.07
-3.61,-3.61
-2.91,-2.91
-2.71,-2.71
-1.76,-1.76
0.92,0.92
3.34,3.34
3.48,3.48
1.36,1.36
-0.98,-0.98
-2.3,-2.3
-3.11,-3.11
-4.66,-4.66
-6.45,-6.45
-7.47,-7.47
-6.48,-6.48
-4.49,-4.49
-3.53,-3.53
-3.57,-3.57
-4.36,-4.36
-4.15,-4.15
-3.43,-3.43
-3.47,-3.47
-5.01,-5.01
-6.54,-6.54
-6.3,-6.3
-4.31,-4.31
-1.59,-1.59
0.61,0.61
3.03,3.03
6.44,6.44
10.06,10.06
12.9,12.9
13.46,13.46
13.51,13.51
14.81,14.81
18.09,18.09
21.59,21.59
23.81,23.81
25.75,25.75
28.43,28.43
32.07,32.07
34.42,34.42
34.25,34.25
33.33,33.33
33.66,33.66
36.22,36.22
39.77,39.77
42.02,42.02
43.24,43.24
44.95,44.95
48.64,48.64
52.78,52.78
55.63,55.63
56.2,56.2
55.5,55.5
54.54,54.54
52.84,52.84
48.9,48.9
42.74,42.74
36.87,36.87
33.3,33.3
31.76,31.76
29.98,29.98
26.72,26.72
23.22,23.22
20.51,20.51
17.82,17.82
13.15,13.15
5.27,5.27
-3.29,-3.29
-9.77,-9.77
-12.94,-12.94
-14.58,-14.58
-16.2,-16.2
-17.56,-17.56
-17.65,-17.65
-16.98,-16.98
-17.57,-17.57
-20.15,-20.15
-23.96,-23.96
-26.22,-26.22
-26.96,-26.96
-27.45,-27.45
-28.92,-28.92
-30.87,-30.87
-31.05,-31.05
-28.73,-28.73
-24.92,-24.92
-21.9,-21.9
-19.64,-19.64
-17.16,-17.16
-13.94,-13.94
-11.51,-11.51
-10.59,-10.59
-10.93,-10.93
-11.01,-11.01
-9.35,-9.35
-7.44,-7.44
-7.31,-7.31
-9.17,-9.17
-10.76,-10.76
-10.34,-10.34
-9.42,-9.42
-10.01,-10.01
-12.59,-12.59
-15.65,-15.65
-17.42,-17.42
-18.18,-18.18
-19.67,-19.67
-21.9,-21.9
-23.86,-23.86
-23.79,-23.79
-22.47,-22.47
-21.67,-21.67
-21.61,-21.61
-21.55,-21.55
-20.49,-20.49
-17.94,-17.94
-15.9,-15.9
-15.38,-15.38
-16.12,-16.12
-16.1,-16.1
-14.82,-14.82
-13.55,-13.55
-14.04,-14.04
-15.53,-15.53
-16.5,-16.5
-15.96,-15.96
-14.17,-14.17
-13.14,-13.14
-12.63,-12.63
-11.61,-11.61
-9.36,-9.36
-7.37,-7.37
-6.64,-6.64
-7.43,-7.43
-7.96,-7.96
-6.48,-6.48
-4.51,-4.51
-3.31,-3.31
-3.62,-3.62
-4.18,-4.18
-3.23,-3.23
-1.79,-1.79
-1.11,-1.11
-1.94,-1.94
-2.51,-2.51
-1.57,-1.57
0.85,0.85
2.5,2.5
3.14,3.14
3.53,3.53
5.41,5.41
7.77,7.77
7.86,7.86
4.94,4.94
0.8,0.8
-1.8,-1.8
-1.37,-1.37
0.55,0.55
2.95,2.95
5.08,5.08
7.69,7.69
9.52,9.52
9.09,9.09
6.91,6.91
4.99,4.99
6.84,6.84
11.93,11.93
17.47,17.47
19.95,19.95
18.91,18.91
16.63,16.63
14.62,14.62
12.87,12.87
10.13,10.13
6.17,6.17
2.74,2.74
1.09,1.09
0.72,0.72
0.09,0.09
-0.28,-0.28
0.59,0.59
3.22,3.22
6.32,6.32
7.39,7.39
5.95,5.95
4.02,4.02
4.36,4.36
6.69,6.69
8.75,8.75
9.05,9.05
8.34,8.34
8.13,8.13
8.42,8.42
7.96,7.96
6.5,6.5
5.55,5.55
6.37,6.37
8.42,8.42
9.71,9.71
8.48,8.48
5.76,5.76
3.06,3.06
1.9,1.9
1.98,1.98
2.32,2.32
3.41,3.41
6.48,6.48
11.78,11.78
16.77,16.77
19.97,19.97
20.88,20.88
21.04,21.04
21.44,21.44
21.08,21.08
19.48,19.48
16.87,16.87
15.8,15.8
16.48,16.48
17.91,17.91
17.57,17.57
15.23,15.23
12.66,12.66
11.35,11.35
10.81,10.81
9.27,9.27
6.0,6.0
3.0,3.0
2.28,2.28
4.07,4.07
6.09,6.09
7.34,7.34
7.84,7.84
9.81,9.81
12.53,12.53
14.22,14.22
14.13,14.13
13.8,13.8
14.97,14.97
18.12,18.12
21.75,21.75
24.59,24.59
26.15,26.15
27.69,27.69
28.21,28.21
27.47,27.47
25.23,25.23
23.27,23.27
23.81,23.81
26.85,26.85
30.36,30.36
31.58,31.58
30.78,30.78
28.98,28.98
27.7,27.7
26.18,26.18
23.41,23.41
20.17,20.17
18.7,18.7
20.25,20.25
23.53,23.53
26.02,26.02
26.48,26.48
25.2,25.2
23.91,23.91
23.14,23.14
21.62,21.62
20.1,20.1
20.1,20.1
22.1,22.1
25.33,25.33
26.52,26.52
25.2,25.2
23.38,23.38
22.58,22.58
22.53,22.53
21.23,21.23
17.69,17.69
14.42,14.42
13.44,13.44
14.96,14.96
17.22,17.22
18.2,18.2
17.17,17.17
15.9,15.9
14.39,14.39
11.63,11.63
7.91,7.91
4.96,4.96
5.05,5.05
8.63,8.63
12.42,12.42
13.93,13.93
13.17,13.17
11.67,11.67
11.43,11.43
11.44,11.44
10.2,10.2
7.72,7.72
5.51,5.51
4.56,4.56
3.38,3.38
0.96,0.96
-2.19,-2.19
-4.06,-4.06
-2.91,-2.91
0.47,0.47
3.08,3.08
2.66,2.66
-0.51,-0.51
-3.65,-3.65
-6.0,-6.0
-7.09,-7.09
-7.91,-7.91
-7.23,-7.23
-4.3,-4.3
-0.15,-0.15
3.22,3.22
4.3,4.3
4.62,4.62
5.7,5.7
6.26,6.26
4.81,4.81
1.62,1.62
-1.53,-1.53
-1.41,-1.41
1.22,1.22
3.82,3.82
3.39,3.39
0.97,0.97
-0.93,-0.93
-1.31,-1.31
-0.94,-0.94
-1.07,-1.07
-1.46,-1.46
-1.33,-1.33
-0.71,-0.71
-0.6,-0.6
-2.48,-2.48
-5.35,-5.35
-7.19,-7.19
-6.51,-6.51
-4.59,-4.59
-3.43,-3.43
-3.29,-3.29
-2.89,-2.89
-1.75,-1.75
-0.62,-0.62
-1.0,-1.0
-2.87,-2.87
-3.98,-3.98
-3.08,-3.08
-0.93,-0.93
0.2,0.2
-0.69,-0.69
-2.07,-2.07
-2.18,-2.18
-1.79,-1.79
-2.66,-2.66
-4.51,-4.51
-5.85,-5.85
-4.93,-4.93
-2.76,-2.76
-2.62,-2.62
-5.22,-5.22
-8.8,-8.8
-10.09,-10.09
-8.63,-8.63
-6.17,-6.17
-5.49,-5.49
-6.56,-6.56
-7.62,-7.62
-7.92,-7.92
-8.21,-8.21
-9.26,-9.26
-10.79,-10.79
-10.8,-10.8
-9.07,-9.07
-6.84,-6.84
-5.64,-5.64
-5.45,-5.45
-4.76,-4.76
-3.32,-3.32
-1.65,-1.65
-1.49,-1.49
-2.08,-2.08
-2.42,-2.42
-1.25,-1.25
-0.35,-0.35
-0.2,-0.2
-0.8,-0.8
-0.15,-0.15
2.0,2.0
4.37,4.37
4.98,4.98
3.57,3.57
1.93,1.93
1.81,1.81
2.43,2.43
2.05,2.05
-0.08,-0.08
-1.93,-1.93
-2.02,-2.02
-0.86,-0.86
-1.21,-1.21
-3.56,-3.56
-5.64,-5.64
-5.69,-5.69
-3.74,-3.74
-2.06,-2.06
-2.4,-2.4
-4.23,-4.23
-5.55,-5.55
-5.35,-5.35
-4.65,-4.65
-4.21,-4.21
-4.02,-4.02
-2.34,-2.34
0.33,0.33
2.48,2.48
2.11,2.11
-0.01,-0.01
-1.11,-1.11
-0.2,-0.2
1.45,1.45
1.34,1.34
-1.03,-1.03
-3.62,-3.62
-4.69,-4.69
-4.99,-4.99
-5.79,-5.79
-7.34,-7.34
-7.87,-7.87
-6.64,-6.64
-4.18,-4.18
-2.48,-2.48
-2.3,-2.3
-2.62,-2.62
-2.19,-2.19
-1.26,-1.26
-1.84,-1.84
-4.17,-4.17
-6.47,-6.47
-7.0,-7.0
-5.78,-5.78
-4.82,-4.82
-5.86,-5.86
-8.39,-8.39
-10.65,-10.65
-12.64,-12.64
-14.85,-14.85
-16.8,-16.8
-16.22,-16.22
-12.15,-12.15
-5.61,-5.61
-0.63,-0.63
0.8,0.8
-0.78,-0.78
-2.34,-2.34
-2.39,-2.39
-1.69,-1.69
-1.5,-1.5
-1.55,-1.55
-0.86,-0.86
1.08,1.08
2.5,2.5
2.15,2.15
0.56,0.56
-0.26,-0.26
0.17,0.17
-0.15,-0.15
-2.47,-2.47
-5.52,-5.52
-7.04,-7.04
-5.8,-5.8
-3.31,-3.31
-2.6,-2.6
-3.89,-3.89
-5.42,-5.42
-5.44,-5.44
-4.2,-4.2
-4.23,-4.23
-6.5,-6.5
-9.01,-9.01
-10.24,-10.24
-9.95,-9.95
-9.92,-9.92
-11.14,-11.14
-12.34,-12.34
-11.53,-11.53
-9.48,-9.48
-8.19,-8.19
-8.91,-8.91
-10.13,-10.13
-9.33,-9.33
-7.04,-7.04
-4.77,-4.77
-4.52,-4.52
-5.77,-5.77
-6.76,-6.76
-6.24,-6.24
-5.22,-5.22
-4.96,-4.96
-4.95,-4.95
-3.7,-3.7
-1.2,-1.2
0.53,0.53
-0.52,-0.52
-3.8,-3.8
-6.8,-6.8
-7.52,-7.52
-6.73,-6.73
-6.7,-6.7
-7.68,-7.68
-8.89,-8.89
-8.58,-8.58
-8.03,-8.03
-8.73,-8.73
-11.43,-11.43
-14.6,-14.6
-16.74,-16.74
-17.35,-17.35
-18.46,-18.46
-20.05,-20.05
-20.63,-20.63
-19.2,-19.2
-16.78,-16.78
-16.63,-16.63
-20.22,-20.22
-25.04,-25.04
-28.8,-28.8
-30.02,-30.02
-30.48,-30.48
-30.68,-30.68
-30.38,-30.38
-27.57,-27.57
-23.03,-23.03
-19.29,-19.29
-18.32,-18.32
-19.11,-19.11
-19.63,-19.63
-18.91,-18.91
-17.68,-17.68
-17.46,-17.46
-17.5,-17.5
-16.28,-16.28
-13.31,-13.31
-10.13,-10.13
-9.22,-9.22
-10.32,-10.32
-12.15,-12.15
-12.47,-12.47
-11.53,-11.53
-10.85,-10.85
-10.68,-10.68
-9.75,-9.75
-8.33,-8.33
-7.43,-7.43
-8.52,-8.52
-10.86,-10.86
-12.18,-12.18
-10.23,-10.23
-7.05,-7.05
-4.89,-4.89
-4.76,-4.76
-5.62,-5.62
-5.73,-5.73
-5.34,-5.34
-5.95,-5.95
-7.55,-7.55
-8.88,-8.88
-7.96,-7.96
-5.03,-5.03
-2.64,-2.64
-1.77,-1.77
-2.4,-2.4
-2.78,-2.78
-2.4,-2.4
-2.28,-2.28
-2.91,-2.91
-3.53,-3.53
-3.15,-3.15
-2.01,-2.01
-1.64,-1.64
-2.28,-2.28
-2.9,-2.9
-2.02,-2.02
0.6,0.6
3.2,3.2
3.77,3.77
3.09,3.09
3.42,3.42
5.99,5.99
10.03,10.03
13.04,13.04
14.27,14.27
14.99,14.99
15.69,15.69
16.39,16.39
16.33,16.33
15.26,15.26
14.96,14.96
16.9,16.9
19.58,19.58
20.22,20.22
18.11,18.11
14.52,14.52
11.7,11.7
10.16,10.16
9.63,9.63
9.36,9.36
10.58,10.58
13.3,13.3
15.98,15.98
15.64,15.64
12.3,12.3
8.24,8.24
5.97,5.97
5.46,5.46
5.21,5.21
3.71,3.71
1.22,1.22
-0.24,-0.24
-0.19,-0.19
-0.64,-0.64
-2.34,-2.34
-4.77,-4.77
-6.43,-6.43
-6.32,-6.32
-6.21,-6.21
-6.86,-6.86
-7.74,-7.74
-6.87,-6.87
-3.75,-3.75
-0.16,-0.16
0.89,0.89
-0.31,-0.31
-2.5,-2.5
-3.42,-3.42
-2.84,-2.84
-1.51,-1.51
0.56,0.56
2.87,2.87
4.9,4.9
4.91,4.91
1.91,1.91
-2.05,-2.05
-4.48,-4.48
-3.63,-3.63
-0.54,-0.54
2.02,2.02
3.06,3.06
3.83,3.83
5.85,5.85
8.35,8.35
9.33,9.33
7.29,7.29
4.28,4.28
2.54,2.54
2.81,2.81
3.33,3.33
2.6,2.6
1.87,1.87
2.65,2.65
3.93,3.93
2.94,2.94
-1.04,-1.04
-6.99,-6.99
-11.38,-11.38
-12.23,-12.23
-10.82,-10.82
-8.92,-8.92
-6.78,-6.78
-3.16,-3.16
1.42,1.42
5.21,5.21
6.22,6.22
4.46,4.46
2.22,2.22
1.26,1.26
0.55,0.55
-0.66,-0.66
-1.85,-1.85
-1.03,-1.03
2.03,2.03
5.56,5.56
6.56,6.56
5.55,5.55
4.3,4.3
4.31,4.31
5.32,5.32
5.07,5.07
3.07,3.07
0.84,0.84
-0.13,-0.13
0.17,0.17
-0.29,-0.29
-1.74,-1.74
-3.43,-3.43
-3.35,-3.35
-1.52,-1.52
0.04,0.04
0.34,0.34
0.88,0.88
2.67,2.67
5.94,5.94
8.68,8.68
9.65,9.65
9.6,9.6
10.31,10.31
11.5,11.5
10.69,10.69
6.87,6.87
1.35,1.35
-2.88,-2.88
-4.07,-4.07
-3.49,-3.49
-3.18,-3.18
-3.61,-3.61
-3.79,-3.79
-2.46,-2.46
-1.15,-1.15
-1.1,-1.1
-2.8,-2.8
-3.74,-3.74
-2.67,-2.67
-0.1,-0.1
2.44,2.44
4.21,4.21
6.96,6.96
11.94,11.94
18.61,18.61
25.22,25.22
30.53,30.53
35.02,35.02
39.97,39.97
43.87,43.87
45.73,45.73
44.56,44.56
40.9,40.9
35.76,35.76
28.92,28.92
19.88,19.88
9.43,9.43
0.06,0.06
-5.71,-5.71
-8.94,-8.94
-12.38,-12.38
-17.04,-17.04
-21.65,-21.65
-24.72,-24.72
-25.51,-25.51
-26.29,-26.29
-27.55,-27.55
-28.55,-28.55
-27.54,-27.54
-24.53,-24.53
-22.04,-22.04
-22.08,-22.08
-23.36,-23.36
-23.37,-23.37
-20.88,-20.88
-17.91,-17.91
-16.47,-16.47
-15.79,-15.79
-13.36,-13.36
-7.95,-7.95
-1.09,-1.09
4.46,4.46
7.21,7.21
8.93,8.93
10.64,10.64
11.82,11.82
10.75,10.75
7.68,7.68
5.14,5.14
5.12,5.12
6.86,6.86
7.82,7.82
6.52,6.52
3.99,3.99
2.23,2.23
1.48,1.48
0.24,0.24
-1.48,-1.48
-2.2,-2.2
-0.65,-0.65
2.63,2.63
5.38,5.38
6.1,6.1
6.32,6.32
7.78,7.78
9.98,9.98
11.16,11.16
10.32,10.32
9.25,9.25
9.43,9.43
11.1,11.1
13.01,13.01
13.9,13.9
15.03,15.03
17.9,17.9
21.49,21.49
24.04,24.04
24.07,24.07
22.59,22.59
22.12,22.12
24.15,24.15
27.41,27.41
29.64,29.64
30.09,30.09
29.79,29.79
30.23,30.23
30.41,30.41
29.59,29.59
28.01,28.01
27.2,27.2
28.39,28.39
30.32,30.32
31.23,31.23
29.87,29.87
27.52,27.52
26.19,26.19
26.12,26.12
26.04,26.04
25.71,25.71
25.38,25.38
26.29,26.29
26.95,26.95
24.6,24.6
18.01,18.01
9.48,9.48
2.28,2.28
-2.11,-2.11
-4.21,-4.21
-5.79,-5.79
-6.35,-6.35
-4.9,-4.9
-2.97,-2.97
-2.81,-2.81
-5.65,-5.65
-9.96,-9.96
-12.22,-12.22
-10.97,-10.97
-8.23,-8.23
-5.76,-5.76
-4.06,-4.06
-1.63,-1.63
2.79,2.79
7.16,7.16
9.49,9.49
9.54,9.54
9.35,9.35
10.15,10.15
10.95,10.95
9.99,9.99
7.53,7.53
4.85,4.85
3.69,3.69
4.54,4.54
5.63,5.63
5.96,5.96
5.79,5.79
6.36,6.36
7.43,7.43
7.74,7.74
7.05,7.05
6.61,6.61
7.43,7.43
8.73,8.73
8.77,8.77
7.07,7.07
5.37,5.37
6.19,6.19
9.0,9.0
11.54,11.54
11.8,11.8
10.3,10.3
9.07,9.07
9.1,9.1
9.63,9.63
9.64,9.64
9.91,9.91
11.68,11.68
15.42,15.42
18.38,18.38
18.56,18.56
17.24,17.24
16.92,16.92
19.36,19.36
22.27,22.27
22.9,22.9
20.27,20.27
16.91,16.91
14.33,14.33
12.52,12.52
9.98,9.98
